251020082415               010006807    328277014829900001        2025  0
251020082415               010001060    402135403757900001        2025  0
251020082415               010005295    520288822125500001        2025  0
251020082415               010005296    520288822124800001        2025  0
251020082415               010001932    520288822314300001        2025  0
251020082415               010005217    401347411654800001        2025  0
251020082415               010004816    505514841408500001        2025  0
251020082415               010006639    505514841003200001        2025  0
251020082415               010004527    333787581680900001        2025  0
251020082415               010001756    505456301183100001        2025  0
251020082415               010001627    520512200094400001        2025  0
251020082415               010006358    501978105717700001        2025  0
251020082415               010006363    501978105729000001        2025  0
251020082415               010002761    805809000338000002        2025  0
