250718075933               010004717    520131416809600001        2025  0
250718075933               010004580    520807000048600001        2025  0
250718075933               010002257    357705600964800001        2025  0
250718075933               010001047    402135403106500002        2025  0
250718075933               010003604    520288828204100002        2025  0
250718075933               010002443    520288822237500001        2025  0
250718075933               010000967    520515200029700001        2025  0
250718075933               010001208    520515200117100001        2025  0
250718075933               010002305    520306905469300001        2025  0
250718075933               010004783    540095199096500002        2025  0
250718075933               010006410    333787579818100002        2025  0
250718075933               010006422    333787579764100002        2025  0
250718075933               010004528    333787581684700001        2025  0
250718075933               010006368    520680563200100001        2025  0
250718075933               010001787    520512200089000002        2025  0
250718075933               010006365    520110064497100001        2025  0
250718075933               010005104    520110069063300001        2025  0
250718075933               010006388    240000081909700001        2025  0
250718075933               010005340     03398400700000001        2025  0
250718075933               010000566     03398403229300001        2025  0
