260916080216               010000335    328277010089100001        2026  0
260916080216               010006890    871895174615200001        2026  0
260916080216               010007364    505456328741000001        2026  0
260916080216               010005031    328277039642300001        2026  0
260916080216               010006985    520288822845200001        2026  0
260916080216               010002712    520288828300000001        2026  0
260916080216               010006301    520515201784400001        2026  0
260916080216               010001347    520515201418800001        2026  0
260916080216               010007776    520515201295500001        2026  0
260916080216               010001380    520515200194200001        2026  0
260916080216               010006389    520515200890300001        2026  0
260916080216               010000756    505514840036100001        2026  0
260916080216               010007775     09746745971700001        2026  0
260916080216               010006393    520011628941100001        2026  0
260916080216               010005221    520668000106000001        2026  0
260916080216               010007780    366236100211500001        2026  0
260916080216               010005172    520693822150900002        2026  0
260916080216               010007250    843661570430900001        2026  0
