260312075855               010003550    130620181514600001        2026  0
260312075855               010004641    328277015320000001        2026  0
260312075855               010005983    328277015310100001        2026  0
260312075855               010000401    520251800728000001        2026  0
260312075855               010006803    520030985507200001        2026  0
260312075855               010006655    520030985525600001        2026  0
260312075855               010004581    520807000049300001        2026  0
260312075855               010001597    520515200454700001        2026  0
260312075855               010001487    401347411647000001        2026  0
260312075855               010001347    520515201418800003        2026  0
260312075855               010001380    520515200194200001        2026  0
260312075855               010004528    333787581684700001        2026  0
260312075855               010006997    328277039815100001        2026  0
